,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19
class,0.002026516603354204,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,7.855564397372998E-4,6.308197060506334E-7,5.502853504684854E-7,0.0014107488627276954,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.004153690170326735,0.00101406874686746,4.6965136370318224E-7,4.173206428907968E-7,0.003910651035978995,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.009558444620198975,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
fps,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,9.406559394595529E-4,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,0.0015579582803587717,5.067809829422589E-7,0.005166634652098707,0.0029216618208784684,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.0015937378289324344,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.798940618028287E-4,7.52706544557593E-7,7.291079582862755E-7,0.0020079495132654117,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
portabl,0.004390391994702218,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.0025043411779876717,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
form,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.002542141549654109,3.92974510833102E-4,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.972671498057806E-4,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
hd,0.002026516603354204,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.0015254882604503063,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.01645372240730825,9.433166182594229E-4,0.0013076388720977571,0.0016011832002215298,5.191463779935926E-7,5.067809829422589E-7,0.0023487264698796146,4.173206428907968E-7,5.585846359061555E-7,6.940597224177129E-4,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.640192518335593E-4,9.789151466561727E-7,7.52706544557593E-7,7.298370662445617E-4,1.0034730201226444E-6,9.341703848390025E-4,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
straightforward,0.0010134271499193412,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.0020338149050522078,3.9258192890419787E-7,6.308197060506334E-7,0.0011011209862874392,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,0.001669699892206078,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.341703848390025E-4,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
3mb,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,0.009033231241235673,7.298370662445617E-4,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
easili,0.0016888201188759167,5.723315470865749E-7,0.0029170164477729616,0.002006279086909844,0.0019629690139380124,0.00841694071333867,5.083266446019015E-7,0.00431879379987508,6.308197060506334E-7,5.502853504684854E-7,0.0023509347092639803,0.001414739216090219,6.534926897040266E-7,0.005336032384343725,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,9.045361583806632E-7,0.004312491421368715,1.0208883975012737E-6,8.64765679601292E-4,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,0.009641803931062334,0.0017271753475713808,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
degre,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.088349712465033E-4,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,9.433166182594229E-4,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.01153042156413215,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,0.003646268899389664,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
ii,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,0.010712996457566314,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,0.0035769874809908286
lower,3.380341809627659E-4,5.723315470865749E-7,4.860883932299553E-7,0.0010033902656602343,4.906195985848568E-7,5.610919747575942E-7,0.0015254882604503063,0.003926211870970882,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0016763124923543727,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,0.0017746614529519599,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.298370662445617E-4,0.0020079495132654117,9.332371476913113E-7,8.267612702029452E-7,8.20129467391046E-4,8.949173877710119E-4
ip,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,9.817298167682984E-4,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,0.00567800817416175,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.002793481764166684,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,0.00690611192199831,9.789151466561727E-7,0.0030115788847749295,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
metal,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,0.003928204915277917,5.083266446019015E-7,0.0015707202975456956,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,0.0023902085080590883,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
50d,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.0015254882604503063,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.004701399325604692,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,0.006497830627618325,9.045361583806632E-7,7.186287987616589E-7,0.007147239670906417,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
surviv,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,0.004012056729409063,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,8.350586064244843E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.798750174322712E-4,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,0.0028006446802216253,8.267612702029452E-7,0.0024587497818586708,8.940233644066054E-7
contrast,0.0016888201188759167,5.723315470865749E-7,4.860883932299553E-7,0.0035106123187842583,0.002944208211107726,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,0.0011177278564482173,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,9.045361583806632E-7,7.193474275604204E-4,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,0.026490040427287365,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
camera,0.05301868575957564,0.02060450802666378,0.06076153524213764,0.04813916486439188,0.10253998672383366,0.08528654125512908,0.05794974581126137,0.0753761229315349,0.03721899347669342,0.12051304203794878,0.04418920488012865,0.06175683173843212,0.08626168853362122,0.029345777139414983,0.039974790251884634,0.05219894802403561,0.14042622739861518,0.04548836739573974,0.06758929952928072,0.04368277379824009,0.02653499854060902,0.08522777347877418,0.02707086544260719,0.04432317629681087,0.0761753712975346,0.03062767281343571,0.01641499768042373,0.0771600804938898,0.06212550944255814,0.007791738311029115,0.0567742750972375,0.09408487759151829,0.10082923902073244,0.0820457660633222,0.03645612702227206,0.023080882935840947,0.07372666790476129,0.09011780521339122,0.03195391544227591,0.07599287999792587
ftp,3.3769648447828765E-7,5.729038786336614E-4,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,0.0011011209862874392,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.694549067880244E-4,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,0.005874469795083693,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
knew,3.3769648447828765E-7,5.729038786336614E-4,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,0.0010676333167755018,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,0.015948119555774045,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,0.002042797683400048,8.639017778234686E-7,8.868872828345628E-7,0.011947856657578936,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.949173877710119E-4
d7000,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,0.001880841785995838,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,0.0016394396246248583,8.940233644066054E-7
lc,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,0.002542141549654109,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,6.534926897040266E-7,5.335498834460279E-7,5.191463779935926E-7,5.067809829422589E-7,4.6965136370318224E-7,4.177379635336875E-4,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.972671498057806E-4,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
fun,0.001384555586360979,5.723315470865749E-5,4.860883932299553E-5,0.0035602553154361134,5.396815584433425E-4,6.172011722333537E-4,5.083266446019015E-5,3.9258192890419785E-5,6.308197060506334E-5,0.009409879493011102,9.871951388630991E-4,9.899874554446717E-4,6.534926897040266E-5,5.869048717906308E-4,5.191463779935927E-5,5.067809829422589E-5,4.6965136370318224E-5,4.173206428907968E-5,5.5858463590615555E-5,6.933663560616514E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expans,3.3769648447828765E-7,5.723315470865749E-7,4.860883932299553E-7,5.014444106248048E-7,4.906195985848568E-7,5.610919747575942E-7,5.083266446019015E-7,3.9258192890419787E-7,6.308197060506334E-7,5.502853504684854E-7,4.700929232681424E-7,4.714225978307961E-7,0.00653558038972997,5.335498834460279E-7,5.196655243715862E-4,5.067809829422589E-7,4.6965136370318224E-7,4.173206428907968E-7,5.585846359061555E-7,6.933663560616513E-7,6.170786386504738E-7,9.684864203676568E-7,1.0827913060520456E-6,9.045361583806632E-7,7.186287987616589E-7,1.0208883975012737E-6,8.639017778234686E-7,8.868872828345628E-7,7.96470679126654E-7,7.790959215107606E-7,1.0711925265039812E-6,8.631560957378215E-7,9.789151466561727E-7,7.52706544557593E-7,7.291079582862755E-7,1.0034730201226444E-6,9.332371476913113E-7,8.267612702029452E-7,8.193101572338123E-7,8.940233644066054E-7
